CPU,Time,N0 free,N2 free,N4 free,N6 free,Copy: Best,Copy: Avg,Copy: Min,Copy: Max,Scale: Best,Scale: Avg,Scale: Min,Scale: Max,Add: Best,Add: Avg,Add: Min,Add: Max,Triad: Best,Triad: Avg,Triad: Min,Triad: Max
15,1476190512.8443394,4295,1777,1772,7271,2969.8,0.136775,0.134689,0.139731,2970.4,0.137606,0.134663,0.141021,3015.4,0.202069,0.198980,0.205630,3015.0,0.201708,0.199003,0.203855
28,1476190518.5798173,4267,1778,1772,7271,4092.2,0.108863,0.097747,0.122860,4125.9,0.107804,0.096948,0.117324,4338.1,0.151044,0.138309,0.171532,4345.9,0.149172,0.138060,0.156334
36,1476190524.3322546,4286,1778,1773,7271,3972.7,0.109417,0.100687,0.120012,3991.1,0.106805,0.100222,0.111613,4207.9,0.150076,0.142589,0.159001,4211.8,0.152161,0.142458,0.164937
6,1476190806.6979508,4371,1773,1777,7266,4690.8,0.092422,0.085273,0.097603,4968.6,0.088547,0.080506,0.093116,5244.0,0.122702,0.114417,0.127842,5262.1,0.122645,0.114023,0.127827
22,1476190817.339603,4380,1774,1777,7268,2042.2,0.196013,0.195866,0.196379,2044.2,0.195812,0.195675,0.196084,2035.4,0.294912,0.294782,0.295021,2035.9,0.294830,0.294703,0.294948
28,1476190822.5557654,4383,1777,1778,7270,4126.6,0.097036,0.096931,0.097162,4156.4,0.096356,0.096237,0.096475,4373.7,0.137300,0.137183,0.137671,4377.5,0.137183,0.137066,0.137322
36,1476190828.0434237,4383,1777,1778,7271,4006.8,0.102744,0.099831,0.110391,4018.7,0.102372,0.099535,0.110564,4234.3,0.145169,0.141699,0.155500,4240.9,0.145385,0.141478,0.154892
10,1476191106.415302,4406,1776,1774,7271,4714.3,0.094410,0.084848,0.096808,4972.6,0.090985,0.080441,0.093286,5220.0,0.124961,0.114942,0.127688,5204.3,0.124507,0.115289,0.127662
20,1476191117.0280185,4410,1776,1777,7271,2046.8,0.195496,0.195428,0.195679,2048.7,0.195362,0.195245,0.195475,2040.5,0.294139,0.294047,0.294244,2039.6,0.294249,0.294173,0.294411
35,1476191123.0312388,4410,1776,1778,7271,3599.6,0.111409,0.111123,0.111609,3616.0,0.110849,0.110620,0.111212,3878.3,0.154836,0.154708,0.154930,3881.2,0.154783,0.154590,0.155099
42,1476191129.164148,4409,1776,1778,7271,3512.6,0.114052,0.113876,0.114227,3527.6,0.113543,0.113393,0.113789,3789.9,0.158408,0.158317,0.158640,3794.2,0.158233,0.158137,0.158347
6,1476191406.6443326,4401,1770,1775,7267,4713.0,0.091479,0.084871,0.097907,5009.8,0.087112,0.079843,0.092961,5244.6,0.121620,0.114403,0.128171,5265.7,0.121112,0.113946,0.127763
13,1476191414.0092313,4408,1776,1776,7266,2926.8,0.137171,0.136666,0.137306,2915.2,0.137374,0.137212,0.137475,2974.2,0.201835,0.201733,0.201935,2978.0,0.201642,0.201480,0.201737
31,1476191420.1110415,4409,1776,1776,7266,3583.8,0.112884,0.111612,0.117004,3603.8,0.111853,0.110995,0.114584,3852.4,0.157455,0.155747,0.162853,3854.8,0.157098,0.155650,0.162372
37,1476191425.4845848,4410,1776,1776,7267,4019.4,0.099664,0.099518,0.099771,4025.4,0.099437,0.099368,0.099492,4246.2,0.141393,0.141302,0.141472,4251.8,0.141205,0.141116,0.141254
4,1476191705.9033954,4410,1769,1772,7270,5862.5,0.073521,0.068230,0.078122,5859.0,0.073337,0.068271,0.076165,6580.9,0.098302,0.091173,0.103233,6584.4,0.097895,0.091124,0.102679
22,1476191716.517911,4409,1769,1776,7269,2046.3,0.195694,0.195477,0.195873,2048.6,0.195396,0.195258,0.195534,2040.8,0.294228,0.293998,0.294497,2041.4,0.294045,0.293920,0.294210
29,1476191721.9336069,4408,1769,1777,7269,4137.7,0.096864,0.096672,0.097152,4155.8,0.096359,0.096251,0.096494,4375.9,0.137244,0.137114,0.137370,4379.0,0.137112,0.137018,0.137213
47,1476191728.0658054,4409,1769,1777,7269,3520.8,0.113832,0.113609,0.114038,3529.8,0.113473,0.113320,0.113807,3800.1,0.158090,0.157891,0.158345,3803.3,0.157913,0.157756,0.158419
1,1476192005.5297225,4393,1770,1774,7264,5831.7,0.074368,0.068590,0.081431,5785.9,0.074130,0.069134,0.083080,6535.4,0.098310,0.091808,0.105353,6548.7,0.097694,0.091621,0.103700
15,1476192012.824382,4404,1770,1774,7266,2987.9,0.134797,0.133873,0.136334,2984.9,0.134845,0.134006,0.136673,3030.7,0.198989,0.197976,0.200928,3029.8,0.198848,0.198034,0.200437
32,1476192018.8230164,4404,1771,1775,7268,3599.6,0.111338,0.111123,0.111563,3618.8,0.110702,0.110534,0.110985,3876.9,0.154929,0.154762,0.155194,3880.2,0.154965,0.154630,0.156242
45,1476192024.9612203,4402,1771,1776,7268,3523.0,0.113915,0.113540,0.114341,3534.0,0.113594,0.113187,0.113996,3801.9,0.158395,0.157817,0.159027,3802.8,0.158242,0.157778,0.158512
0,1476192305.3003147,4400,1773,1773,7269,5877.1,0.072876,0.068061,0.078009,5843.4,0.072584,0.068453,0.076241,6583.7,0.097197,0.091134,0.102823,6615.2,0.096588,0.090700,0.102072
20,1476192315.9249942,4401,1772,1776,7269,2045.5,0.195823,0.195550,0.196079,2045.8,0.195568,0.195525,0.195615,2040.5,0.294271,0.294042,0.294532,2039.9,0.294262,0.294132,0.294396
25,1476192321.315141,4401,1772,1776,7269,4059.8,0.100087,0.098528,0.103435,4084.1,0.098844,0.097941,0.101261,4302.7,0.141744,0.139446,0.143006,4313.2,0.141359,0.139108,0.142434
47,1476192327.4617522,4400,1773,1777,7269,3516.5,0.114066,0.113749,0.114499,3525.4,0.113873,0.113461,0.115500,3792.4,0.158742,0.158210,0.159527,3797.5,0.158490,0.157997,0.159292
1,1476192605.967823,4395,1770,1769,7262,5621.6,0.075383,0.071154,0.078625,5566.0,0.074931,0.071865,0.078231,6235.2,0.100106,0.096228,0.102673,6273.4,0.099775,0.095642,0.103497
15,1476192613.2049422,4401,1774,1774,7262,2988.3,0.133914,0.133856,0.134039,2986.9,0.134009,0.133919,0.134090,3033.7,0.197892,0.197776,0.198107,3035.0,0.197796,0.197693,0.197988
31,1476192619.195665,4402,1775,1775,7263,3602.2,0.111237,0.111042,0.111437,3618.8,0.110854,0.110534,0.111256,3879.8,0.154816,0.154646,0.155030,3880.5,0.154719,0.154618,0.154969
44,1476192625.3225508,4401,1776,1776,7263,3518.0,0.113886,0.113701,0.114202,3532.6,0.113409,0.113231,0.113562,3800.2,0.157996,0.157887,0.158130,3803.2,0.157881,0.157764,0.158036
6,1476192906.6811416,4395,1774,1777,7263,4702.2,0.092489,0.085067,0.096512,4971.9,0.089580,0.080452,0.092833,5238.1,0.123892,0.114546,0.127892,5275.7,0.123114,0.113728,0.127504
22,1476192917.297851,4395,1773,1777,7266,2045.8,0.195621,0.195522,0.195741,2049.0,0.195299,0.195216,0.195374,2039.9,0.294294,0.294129,0.294524,2039.7,0.294262,0.294159,0.294658
33,1476192923.2933023,4394,1774,1777,7267,3606.4,0.111267,0.110915,0.111538,3617.6,0.110803,0.110571,0.111031,3879.3,0.154803,0.154666,0.154932,3883.5,0.154591,0.154501,0.154764
37,1476192929.1366043,4395,1774,1777,7267,3627.3,0.110397,0.110275,0.110478,3630.1,0.110258,0.110189,0.110307,3874.7,0.155005,0.154851,0.155217,3883.4,0.154626,0.154503,0.154757
11,1476193206.535751,4385,1774,1771,7262,4718.5,0.088842,0.084772,0.096314,5007.8,0.084322,0.079876,0.092648,5272.6,0.118514,0.113796,0.127450,5279.1,0.117937,0.113656,0.127663
20,1476193217.155347,4395,1773,1770,7266,2047.1,0.195536,0.195394,0.195792,2048.4,0.195403,0.195277,0.195485,2040.0,0.294240,0.294113,0.294397,2039.6,0.294283,0.294172,0.294353
28,1476193223.0238118,4395,1775,1771,7267,3690.7,0.108581,0.108380,0.108677,3706.9,0.108031,0.107906,0.108172,3942.2,0.152226,0.152198,0.152254,3953.9,0.151868,0.151748,0.151993
37,1476193228.6139045,4395,1775,1771,7267,4019.7,0.100030,0.099509,0.100950,4028.7,0.099665,0.099288,0.100444,4245.7,0.141998,0.141318,0.142913,4247.0,0.141794,0.141276,0.142667
8,1476193506.9664783,4384,1772,1778,7266,4723.2,0.092735,0.084689,0.096179,4973.6,0.089781,0.080425,0.093344,5244.8,0.123651,0.114400,0.127744,5192.7,0.123157,0.115546,0.127020
12,1476193514.1939049,4385,1774,1777,7266,2990.3,0.133824,0.133765,0.133911,2987.4,0.134015,0.133896,0.134102,3036.0,0.197754,0.197626,0.197836,3036.8,0.197727,0.197576,0.197876
25,1476193519.6163604,4385,1775,1777,7266,4125.2,0.097354,0.096964,0.098340,4152.6,0.096541,0.096325,0.097130,4373.2,0.137358,0.137198,0.137603,4374.5,0.137262,0.137157,0.137454
37,1476193525.473468,4385,1775,1778,7267,3634.8,0.110206,0.110046,0.110303,3622.9,0.110529,0.110408,0.110624,3869.3,0.155131,0.155068,0.155189,3882.1,0.154655,0.154555,0.154759
5,1476193805.9680054,4379,1771,1774,7266,5641.1,0.074993,0.070908,0.078854,5589.6,0.074310,0.071562,0.076421,6298.1,0.100620,0.095266,0.103291,6442.4,0.099328,0.093133,0.102834
23,1476193816.5906622,4386,1772,1776,7264,2045.4,0.195771,0.195565,0.196574,2047.5,0.195560,0.195358,0.196088,2040.3,0.294274,0.294079,0.294776,2041.3,0.294169,0.293933,0.294402
28,1476193821.9997647,4385,1773,1776,7264,4126.6,0.097039,0.096931,0.097221,4157.4,0.096335,0.096215,0.096521,4374.0,0.137291,0.137173,0.137372,4378.2,0.137140,0.137044,0.137234
40,1476193827.3855157,4385,1774,1777,7264,4011.4,0.101281,0.099716,0.102979,4019.4,0.100343,0.099516,0.101286,4246.8,0.141697,0.141284,0.142091,4250.5,0.141544,0.141160,0.142076
8,1476194106.743588,4377,1772,1778,7266,4657.2,0.093228,0.085889,0.096541,4840.8,0.090609,0.082631,0.093237,5098.2,0.125324,0.117688,0.128020,5107.9,0.124691,0.117465,0.127138
14,1476194113.986461,4384,1771,1777,7266,2990.0,0.133924,0.133778,0.134271,2985.7,0.134116,0.133973,0.134339,3033.9,0.197996,0.197766,0.198487,3036.4,0.197923,0.197600,0.198514
26,1476194119.401068,4385,1772,1777,7266,4131.2,0.096987,0.096824,0.097176,4156.5,0.096333,0.096234,0.096418,4373.7,0.137278,0.137183,0.137369,4376.9,0.137127,0.137084,0.137200
43,1476194125.697811,4384,1771,1777,7267,3453.0,0.117715,0.115841,0.120223,3466.2,0.117583,0.115401,0.120247,3779.4,0.163159,0.158755,0.170624,3783.8,0.163648,0.158571,0.170066
10,1476194405.8884478,4374,1767,1777,7265,4697.6,0.089949,0.085149,0.097604,4984.1,0.086507,0.080256,0.094511,5244.3,0.119470,0.114409,0.128017,5273.8,0.118705,0.113770,0.127211
23,1476194416.5123284,4384,1770,1776,7265,2044.9,0.195702,0.195613,0.195818,2046.5,0.195577,0.195459,0.195657,2038.8,0.294377,0.294289,0.294473,2039.9,0.294233,0.294139,0.294323
24,1476194421.7256176,4384,1771,1777,7266,4137.5,0.096923,0.096676,0.097058,4156.0,0.096305,0.096247,0.096341,4374.4,0.137248,0.137161,0.137462,4378.4,0.137169,0.137037,0.137315
41,1476194427.1180525,4384,1771,1777,7267,4024.1,0.101218,0.099401,0.107414,4031.6,0.100448,0.099217,0.106195,4249.6,0.141897,0.141191,0.144217,4252.0,0.141868,0.141111,0.144014
11,1476194706.2975967,4358,1773,1774,7267,4698.9,0.089368,0.085126,0.097051,4977.5,0.085349,0.080361,0.093567,5249.3,0.119452,0.114300,0.128497,5260.7,0.119104,0.114054,0.127571
16,1476194713.656813,4363,1774,1773,7267,2951.7,0.136438,0.135515,0.137004,2949.9,0.136442,0.135598,0.137037,2997.3,0.200915,0.200180,0.201321,2998.6,0.200753,0.200092,0.201128
26,1476194719.091156,4363,1774,1773,7268,4117.4,0.101958,0.097148,0.108378,4142.5,0.101669,0.096559,0.108177,4364.2,0.144398,0.137481,0.152321,4367.3,0.144221,0.137385,0.151839
42,1476194725.4131556,4363,1774,1773,7268,3507.7,0.117154,0.114036,0.120343,3515.9,0.116227,0.113769,0.120567,3769.6,0.164053,0.159166,0.170966,3770.0,0.163905,0.159150,0.173402
6,1476195006.1729445,4232,1766,1767,7258,4576.0,0.093935,0.087412,0.096969,4913.7,0.090313,0.081406,0.094036,5199.8,0.125983,0.115390,0.129405,5217.3,0.125079,0.115001,0.128000
22,1476195016.833442,4246,1765,1774,7264,2036.5,0.196570,0.196419,0.196869,2038.6,0.196402,0.196217,0.196578,2031.8,0.295476,0.295309,0.295921,2032.1,0.295376,0.295264,0.295534
31,1476195023.0664659,4243,1767,1775,7265,3595.8,0.114841,0.111242,0.118589,3599.6,0.115943,0.111123,0.123608,3851.4,0.163419,0.155786,0.181614,3856.7,0.160505,0.155574,0.167839
40,1476195028.7959273,4246,1766,1776,7266,3946.7,0.107491,0.101350,0.113232,3977.7,0.107896,0.100560,0.111385,4202.4,0.153135,0.142774,0.172107,4176.4,0.151357,0.143665,0.159849
0,1476195305.6308918,4187,1771,1771,7259,5701.4,0.082748,0.070158,0.098622,5706.8,0.082654,0.070092,0.098579,6377.0,0.108802,0.094088,0.124340,6290.2,0.104889,0.095387,0.116310
21,1476195316.294124,4226,1771,1770,7263,2036.4,0.196549,0.196428,0.196878,2038.0,0.196617,0.196270,0.197479,2032.5,0.295452,0.295198,0.295731,2032.4,0.295408,0.295215,0.295677
28,1476195322.0158942,4199,1772,1771,7264,4075.1,0.106031,0.098157,0.113691,4107.0,0.108624,0.097394,0.120896,4329.8,0.150121,0.138576,0.159137,4334.5,0.147108,0.138425,0.156438
39,1476195327.9354498,4220,1772,1770,7264,3967.0,0.107834,0.100833,0.119555,4000.8,0.107095,0.099980,0.115984,4216.5,0.150572,0.142298,0.162496,4213.8,0.151495,0.142388,0.164448
4,1476195605.426742,4285,1762,1774,7262,5807.8,0.075638,0.068873,0.078309,5839.2,0.074425,0.068503,0.076477,6510.8,0.100028,0.092155,0.102720,6516.6,0.099366,0.092073,0.102358
16,1476195612.6688192,4294,1768,1775,7262,2987.9,0.134012,0.133873,0.134309,2985.8,0.134104,0.133968,0.134484,3033.5,0.197993,0.197791,0.198608,3035.3,0.197853,0.197676,0.198116
29,1476195618.1531062,4295,1768,1775,7263,4096.8,0.103833,0.097638,0.108603,4136.4,0.103478,0.096703,0.108249,4365.4,0.145607,0.137444,0.152450,4369.5,0.145411,0.137314,0.151739
36,1476195623.755773,4295,1769,1775,7264,4001.3,0.106646,0.099967,0.115092,4017.7,0.104486,0.099560,0.111031,4240.5,0.146081,0.141492,0.155525,4243.3,0.146756,0.141399,0.155023
1,1476195905.4205885,4255,1766,1769,7259,5776.9,0.078229,0.069241,0.083455,5728.4,0.077356,0.069828,0.089495,6278.4,0.103127,0.095566,0.112449,6346.4,0.102969,0.094542,0.121992
18,1476195916.063462,4256,1766,1769,7263,2040.5,0.196258,0.196032,0.196702,2041.2,0.196240,0.195966,0.197189,2035.0,0.295128,0.294842,0.295701,2035.8,0.295009,0.294718,0.295163
32,1476195922.3317702,4242,1767,1769,7264,3583.6,0.117031,0.111620,0.124578,3603.0,0.116618,0.111020,0.129101,3850.3,0.164431,0.155833,0.175527,3858.8,0.162799,0.155490,0.170471
40,1476195928.0754063,4176,1767,1769,7264,3974.7,0.110222,0.100636,0.124319,4005.1,0.108651,0.099873,0.119366,4214.1,0.150254,0.142379,0.156634,4201.2,0.152023,0.142816,0.161470
3,1476196206.0530498,4190,1757,1772,7258,5642.9,0.077378,0.070886,0.084931,5471.4,0.077779,0.073108,0.088153,5949.1,0.106404,0.100856,0.114400,6064.3,0.103894,0.098940,0.114966
13,1476196213.427392,4206,1756,1772,7262,2968.4,0.136076,0.134753,0.137762,2968.1,0.136705,0.134767,0.140255,3014.4,0.201181,0.199042,0.204897,3014.0,0.201026,0.199068,0.203197
34,1476196219.6839623,4209,1758,1773,7263,3571.7,0.114831,0.111991,0.118664,3565.5,0.114510,0.112187,0.118807,3843.8,0.164154,0.156096,0.177805,3844.9,0.162551,0.156052,0.177822
41,1476196225.1074185,4289,1758,1774,7263,3996.4,0.100396,0.100090,0.100646,4008.8,0.100087,0.099780,0.100309,4218.8,0.142680,0.142219,0.142959,4218.5,0.142495,0.142231,0.142738
2,1476196505.7824483,4160,1762,1770,7263,5733.5,0.079134,0.069765,0.090376,5444.4,0.080794,0.073470,0.090670,6168.7,0.106639,0.097265,0.126511,6332.9,0.103767,0.094744,0.119822
14,1476196513.2634137,4194,1761,1772,7262,2975.8,0.136298,0.134416,0.141287,2974.4,0.136937,0.134479,0.141786,3018.1,0.201291,0.198799,0.204647,3018.7,0.200629,0.198761,0.203654
31,1476196519.4496095,4207,1762,1773,7262,3587.3,0.115474,0.111505,0.130034,3608.7,0.115137,0.110842,0.130573,3855.3,0.160824,0.155630,0.173591,3861.2,0.161546,0.155392,0.177262
44,1476196525.8171067,4207,1762,1773,7262,3505.5,0.116587,0.114106,0.122177,3514.8,0.116099,0.113805,0.121898,3768.9,0.164449,0.159196,0.173106,3773.6,0.166099,0.159001,0.180195
10,1476196806.6424317,4321,1645,1769,7259,4691.7,0.093325,0.085257,0.096932,4936.9,0.089819,0.081022,0.094267,5199.0,0.124090,0.115407,0.129343,5200.8,0.125450,0.115366,0.131306
21,1476196817.3641987,4325,1644,1771,7260,2037.0,0.197730,0.196369,0.199227,2037.6,0.197556,0.196307,0.199039,2030.6,0.297583,0.295480,0.299418,2029.6,0.297634,0.295624,0.299717
33,1476196823.4992056,4323,1645,1773,7260,3597.4,0.112981,0.111193,0.119705,3611.7,0.113184,0.110752,0.118446,3870.1,0.160595,0.155036,0.181756,3871.9,0.160043,0.154962,0.178725
42,1476196829.6529891,4330,1642,1773,7258,3506.3,0.114320,0.114080,0.114497,3519.5,0.113850,0.113652,0.114155,3777.2,0.159004,0.158848,0.159339,3780.6,0.158922,0.158706,0.159302
2,1476197105.1016846,4363,1586,1772,7258,5863.2,0.074619,0.068222,0.079435,5765.8,0.074210,0.069374,0.077258,6569.2,0.098783,0.091336,0.102873,6504.7,0.098684,0.092241,0.102498
20,1476197115.756483,4365,1589,1774,7257,2039.4,0.196285,0.196132,0.196616,2039.9,0.196217,0.196092,0.196353,2032.8,0.295260,0.295163,0.295537,2032.9,0.295274,0.295149,0.295395
25,1476197120.9747105,4366,1583,1775,7258,4130.4,0.097137,0.096843,0.097811,4156.0,0.096554,0.096247,0.096982,4370.4,0.137413,0.137287,0.137548,4373.4,0.137314,0.137194,0.137568
47,1476197127.3671343,4368,1674,1775,7259,3437.6,0.119097,0.116359,0.120376,3453.1,0.118945,0.115837,0.120275,3771.4,0.167053,0.159092,0.170966,3776.9,0.166682,0.158861,0.170340
2,1476197406.122944,4233,1594,1775,7249,5580.8,0.078741,0.071674,0.095873,5456.8,0.081245,0.073303,0.096681,6147.5,0.110079,0.097600,0.121654,5977.7,0.108825,0.100373,0.123224
16,1476197413.5081189,4294,1605,1775,7257,2964.0,0.137054,0.134954,0.139772,2958.4,0.138003,0.135206,0.141096,3006.8,0.202024,0.199546,0.205649,3005.9,0.202006,0.199605,0.205626
30,1476197419.7821858,4273,1599,1775,7257,3571.4,0.117118,0.112002,0.127672,3590.3,0.117503,0.111410,0.132133,3837.7,0.164749,0.156343,0.178358,3837.3,0.163106,0.156361,0.174338
39,1476197425.4961026,4274,1601,1776,7258,3994.5,0.107044,0.100137,0.110998,4005.1,0.106430,0.099873,0.110940,4226.8,0.149928,0.141951,0.155706,4222.9,0.150219,0.142084,0.155257
6,1476197706.8141208,4347,1672,1775,7257,4704.3,0.092349,0.085029,0.097525,4987.8,0.089489,0.080195,0.093586,5247.9,0.123943,0.114332,0.128845,5281.1,0.123816,0.113612,0.130135
19,1476197717.4700592,4350,1672,1775,7259,2038.9,0.196296,0.196186,0.196380,2041.5,0.196209,0.195935,0.196359,2031.8,0.295515,0.295310,0.295779,2034.2,0.295419,0.294949,0.295716
25,1476197723.0606008,4347,1673,1776,7260,4113.7,0.105298,0.097236,0.108748,4142.8,0.104123,0.096552,0.108437,4362.0,0.146857,0.137553,0.152641,4368.1,0.146867,0.137358,0.153296
37,1476197728.778829,4346,1673,1776,7260,3970.5,0.108389,0.100742,0.110609,3999.4,0.108435,0.100015,0.110847,4219.8,0.152157,0.142186,0.155663,4221.0,0.151973,0.142148,0.155094
8,1476198006.2688918,4240,1662,1771,7254,4660.5,0.095025,0.085827,0.097318,4890.3,0.091633,0.081794,0.094384,5152.4,0.126460,0.116451,0.134783,4964.5,0.127006,0.120858,0.136392
12,1476198013.6240282,4250,1663,1773,7254,2966.2,0.136653,0.134852,0.138887,2962.0,0.136550,0.135044,0.138554,3008.8,0.201446,0.199416,0.203841,3010.1,0.201603,0.199331,0.203945
29,1476198019.1746395,4240,1665,1769,7257,4052.7,0.106003,0.098700,0.115718,4107.9,0.105598,0.097374,0.122822,4330.3,0.146226,0.138559,0.153457,4282.9,0.146523,0.140093,0.152876
39,1476198024.8123362,4216,1666,1769,7258,3969.6,0.105604,0.100767,0.111346,3990.7,0.106328,0.100233,0.111936,4209.6,0.150239,0.142532,0.156320,4209.6,0.149855,0.142532,0.155840
7,1476198306.3041673,3992,1665,1770,7258,4709.0,0.091564,0.084944,0.096041,4971.1,0.088683,0.080466,0.093360,5250.7,0.122301,0.114271,0.127890,5234.9,0.121673,0.114616,0.126939
21,1476198317.1418023,3994,1671,1769,7258,2043.0,0.195858,0.195792,0.196096,2046.1,0.195755,0.195490,0.196030,2037.4,0.294575,0.294499,0.294672,2036.4,0.294724,0.294635,0.294865
26,1476198322.555223,3994,1671,1770,7258,4132.8,0.096900,0.096786,0.097137,4156.2,0.096332,0.096241,0.096436,4373.7,0.137295,0.137185,0.137425,4377.7,0.137126,0.137057,0.137211
43,1476198328.6802387,3994,1672,1770,7258,3525.0,0.113897,0.113476,0.114111,3535.4,0.113439,0.113140,0.113829,3797.3,0.158162,0.158009,0.158283,3798.4,0.158108,0.157962,0.158322
9,1476198606.3812215,4114,1669,1769,7254,4666.7,0.090824,0.085714,0.097639,4913.3,0.087832,0.081411,0.093733,5149.8,0.123153,0.116509,0.127401,5186.6,0.123125,0.115683,0.128587
15,1476198613.6449547,4121,1670,1768,7256,2978.7,0.134367,0.134288,0.134526,2976.1,0.134451,0.134404,0.134537,3023.7,0.198560,0.198430,0.198645,3023.9,0.198529,0.198421,0.198697
27,1476198619.0587678,4122,1671,1769,7257,4132.0,0.096995,0.096806,0.097247,4154.5,0.096428,0.096282,0.096642,4373.4,0.137283,0.137192,0.137401,4376.8,0.137169,0.137087,0.137244
42,1476198625.3808498,4121,1671,1769,7258,3496.2,0.118017,0.114410,0.121187,3518.4,0.117440,0.113687,0.121970,3770.2,0.164685,0.159142,0.173465,3776.1,0.164102,0.158895,0.171309
10,1476198906.6730251,4114,1672,1766,7254,4690.0,0.091218,0.085287,0.096168,4999.6,0.088105,0.080007,0.093130,5253.2,0.121996,0.114216,0.128373,5260.0,0.121513,0.114068,0.127278
19,1476198917.2979538,4117,1671,1766,7257,2043.4,0.195808,0.195752,0.195936,2046.3,0.195769,0.195474,0.196014,2037.5,0.294557,0.294482,0.294609,2037.5,0.294602,0.294474,0.294787
27,1476198922.5648963,4117,1672,1767,7258,4128.7,0.098039,0.096883,0.105170,4154.0,0.097715,0.096292,0.108192,4372.6,0.138979,0.137219,0.152142,4376.2,0.139014,0.137105,0.151742
38,1476198927.9385867,4116,1672,1767,7258,4013.8,0.099884,0.099657,0.100472,4025.6,0.099527,0.099363,0.099706,4246.1,0.141450,0.141306,0.141717,4249.5,0.141319,0.141192,0.141549
7,1476199206.4351444,4040,1605,1765,7198,4593.0,0.093711,0.087090,0.097253,4866.9,0.091626,0.082188,0.097976,5200.3,0.125139,0.115378,0.128938,5145.8,0.124677,0.116601,0.128137
14,1476199213.7962263,4046,1605,1768,7185,2968.9,0.135749,0.134730,0.137741,2968.9,0.135749,0.134728,0.139141,3015.2,0.201037,0.198994,0.210169,3014.8,0.200311,0.199020,0.202106
32,1476199219.9513454,4054,1610,1765,7193,3590.1,0.114889,0.111418,0.124011,3606.5,0.113644,0.110912,0.118680,3849.4,0.160703,0.155868,0.168375,3855.2,0.160093,0.155632,0.167744
46,1476199226.2717013,4054,1548,1767,7255,3510.6,0.116612,0.113942,0.120723,3521.2,0.115743,0.113597,0.120876,3777.6,0.164470,0.158831,0.178522,3776.6,0.163554,0.158875,0.174467
